,avg_block_size,avg_trx_cost,confirmation_time,difficulty,hash_rate,market_cap,price_usd,total_block_size,total_miner_revenue,total_supply,total_trx_fees,trade_volume,transactions,trx_cost_percent,trx_per_block,trx_volume,unique_addresses
2017-05-05,0.9612458682170001,10.7532052605,13.25,521974519553.0,3347226.73977,25012643352.8,1533.33507143,113948.756848,2779169.81696,16312575.0,261.31168454,136654833.459,267193.0,0.501872072951,2071.26356589,373364.406097,523629.0
2017-05-06,0.9649331726189999,10.3014088267,15.6333333333,521974519553.0,4359179.00994,25457585279.7,1560.4102,114110.865621,3610789.2028,16314675.0,296.57369266,68907283.7541,363022.0,0.789491583354,2160.8452380999997,303559.118702,677421.0
2017-05-07,0.964836443114,11.492055045999999,15.4,521974519553.0,4333231.51583,25060400380.2,1535.86842857,114271.993307,3505619.68821,16316762.5,277.03575031,62492472.1885,316011.0,0.8536422481370001,1892.28143713,276993.75885700004,581369.0
2017-05-08,0.968144155556,11.53276529,14.275,521974519553.0,4670548.93922,26773285640.5,1640.619225,114446.259255,4062173.2011,16319012.5,316.4495528,139627613.286,365096.0,0.58574543265,2028.31111111,438151.014032,691480.0
2017-05-09,0.9877865225810001,11.5852089405,10.616666666699999,521974519553.0,4021861.58655,28093005954.4,1721.28497143,114599.366166,3715393.61083,16320950.0,302.96153363,167512042.528,332879.0,0.50650095447,2147.60645161,442341.02894700004,621156.0
2017-05-10,0.960165790541,12.190336871500001,17.45,555092980097.0,4119773.0024099997,28775239681.5,1762.88625,114741.470703,3665040.51375,16322800.0,303.26495895,131817395.911,311391.0,0.51746433604,2103.99324324,416118.524308,592447.0
2017-05-11,0.961242696296,12.1530775385,13.85,559970892890.0,3757901.04949,29726737675.1,1820.9905625,114871.238467,3468076.5262800003,16324487.5,279.58022914,151505814.831,294743.0,0.539797510546,2183.28148148,364410.763427,568521.0
2017-05-12,0.954580519481,12.1687961628,19.025,559970892890.0,4286790.826830001,28089241688.4,1720.4785,115018.24386700001,3731717.8665,16326412.5,322.05057537,139214052.652,317698.0,0.653365190185,2062.97402597,343919.54287199996,600568.0
2017-05-13,0.955090025316,12.249167574300001,13.4833333333,559970892890.0,4398136.04311,28932596583.1,1771.9200125,115169.14809100001,3885820.5874099997,16328387.5,301.19440047,111469417.308,329266.0,0.907749731145,2083.96202532,250751.31640100002,623293.0
2017-05-14,0.975085658537,11.297435236099998,13.2833333333,559970892890.0,4565153.86753,29008025583.5,1776.3165,115329.06213900002,4018027.923,16330437.5,297.47622441,61547076.2306,369098.0,0.9538712308399999,2250.59756098,246099.90830100002,691330.0
2017-05-15,0.970711982353,12.834928531800001,10.0333333333,559970892890.0,4732171.69195,28143078402.2,1723.1269375,115494.083176,4090703.3496199995,16332562.5,327.30377033,102816017.733,329229.0,0.6111545041740001,1936.64117647,401257.57948,636246.0
2017-05-16,0.9739608712119999,14.8159947344,13.7,559970892890.0,3674392.1372800004,28405717823.9,1739.031975,115622.64601099999,3356331.71175,16334212.5,343.40900559,108385267.369,233977.0,0.5992768734839999,1772.5530303,332635.73046,453290.0
2017-05-17,0.981881941935,13.7951247381,13.9,559970892890.0,4314627.1309,29527347103.8,1807.4850625,115774.837712,4241263.69916,16336150.0,485.93611219999997,132248945.78,317527.0,0.46733920907399995,2048.56129032,518560.408616,591515.0
2017-05-18,0.974609492958,14.2447085626,12.083333333299999,559970892890.0,3952755.17798,31027073784.8,1899.0828875,115913.23225999999,3986174.98086,16337925.0,392.02141315,110766531.51799999,288904.0,0.6077142534759999,2034.53521127,356585.582904,570189.0
2017-05-19,0.971260817073,15.3041348099,11.8833333333,559970892890.0,4565153.86753,32051195727.7,1961.5204875,116072.519034,4746879.57975,16339975.0,442.811934,154137281.04799998,319502.0,0.569499072393,1948.18292683,437720.104359,633617.0
2017-05-20,0.967212927273,14.257593059500001,19.325,559970892890.0,4592990.1716,33548728731.4,2052.9097875,116232.109167,4862316.83169,16342037.5,387.7538543,136549462.18,352805.0,0.7382310641169999,2138.21212121,331908.798397,646325.0
2017-05-21,0.9903637006799999,13.7475987597,10.233333333300001,559970892890.0,4091936.69834,33448303438.3,2046.5344625,116377.692631,4331490.18988,16343875.0,352.78845637,128454137.154,326057.0,0.8217032015539999,2218.07482993,266554.694229,608719.0
2017-05-22,0.9668003972600001,14.2301217269,11.3666666667,559970892890.0,4064100.39426,34173338961.4,2090.6623125,116518.84548900001,4499105.2965,16345700.0,406.63804239,295717901.863,327868.0,0.525074094982,2245.67123288,425013.929218,604610.0
2017-05-23,0.978685166667,15.979215990799998,10.7666666667,584152236545.0,4976737.78165,37399030238.0,2287.7102875,116683.264597,5668946.09242,16347800.0,468.38356854,203482045.58,367710.0,0.572348306922,2188.75,448744.852999,687290.0
2017-05-24,0.970548168831,16.8471840496,18.0,595921917085.0,4562009.63318,38899164896.7,2379.19383333,116832.729015,5524488.081,16349725.0,472.94001691,248904779.148,338642.0,0.532235249098,2198.97402597,450541.37638900004,631835.0
2017-05-25,0.976875766871,17.2939697342,11.7,595921917085.0,4828620.58577,39035030222.5,2387.20628571,116991.959765,5871333.8597099995,16351762.5,498.87943053,401279047.703,350114.0,0.500690328332,2147.93865031,506576.477916,659055.0
2017-05-26,0.9587752679739999,15.8084363445,15.3666666667,595921917085.0,4532386.194,36173950629.2,2211.97685714,117138.65238099999,5119620.43586,16353675.0,469.79624965,324426983.641,333340.0,0.556801655695,2178.69281046,427853.657633,641520.0
2017-05-27,0.9914609166670001,15.951717804000001,17.0,595921917085.0,4976737.78165,32941397092.7,2014.0529625,117305.21781500001,5121736.68364,16355775.0,528.8278222,321289966.613,331914.0,0.8191215720730001,1975.67857143,320932.558954,651462.0
2017-05-28,0.977982139394,17.6779335513,9.78333333333,595921917085.0,4887867.46412,35872423567.0,2192.9808,117466.584868,5262057.4296,16357837.5,421.48503001,185870201.067,308143.0,1.0492940194,1867.53333333,236729.170669,592662.0
2017-05-29,0.9779007417219999,16.858043357,10.7166666667,595921917085.0,4473139.31565,37233600371.1,2275.9307,117614.24788,5260813.81305,16359725.0,494.90441559,133826839.14700001,321638.0,0.944378883639,2130.05298013,252272.09723400002,594355.0
2017-05-30,0.9806031173180001,18.1852083599,13.925,595921917085.0,5302595.61259,36637793849.6,2239.20534286,117789.77583800002,6132063.83141,16361962.5,588.38790095,148703191.104,347961.0,0.707056037254,1943.91620112,399669.58091799996,634488.0
2017-05-31,0.97669645122,18.6239844508,16.825,595921917085.0,4858244.02495,37407051147.5,2285.93391429,117949.95405599999,5808558.0762,16364012.5,570.4198544,204425185.126,321634.0,0.701566208749,1961.18292683,373509.986901,614126.0
2017-06-01,0.977746641176,20.217534733,15.075,595921917085.0,5035984.66001,39266335456.5,2399.24267143,118116.17098499999,6245228.67373,16366137.5,569.07004507,198826825.007,319709.0,0.6836272036839999,1880.64117647,394084.675179,610354.0
2017-06-02,0.9819886164380001,20.6757352841,12.7666666667,595921917085.0,4325022.11977,40038367306.7,2446.14241429,118259.541323,5437774.58696,16367962.5,470.15193004,122456001.785,271539.0,0.7728904823109999,1859.85616438,296956.940546,534561.0
2017-06-03,0.981052463542,24.3679195695,11.0333333333,595921917085.0,5687700.32189,41347691234.0,2525.76515847,118447.90339600001,7190853.406160001,16370362.5,545.64725387,129006639.12799999,305320.0,0.90880262731,1590.20833333,324123.98086799996,601583.0
2017-06-04,0.9823586708069999,23.2139449257,16.575,628336862171.0,5432357.04185,41195730259.8,2516.17314286,118606.06314200001,5967104.60829,16372375.0,441.99355556,120095754.434,266044.0,0.9841066884090001,1652.44720497,249413.359798,537387.0
2017-06-05,0.964430121951,23.503688306999997,10.8,678760110082.0,5533581.08611,44183337149.2,2698.3138125,118764.22968199999,6586584.01631,16374425.0,475.43804182,168803116.294,289930.0,0.8555797984260001,1767.86585366,295172.705862,576032.0
2017-06-06,0.990044397351,23.255651520100002,16.925,678760110082.0,5094943.56099,47218046131.7,2883.31369664,118913.726386,6705146.00153,16376312.5,511.33813564,371264851.949,297416.0,0.780356705003,1969.64238411,307402.771099,617593.0
2017-06-07,0.992122860606,21.4203411951,19.3,678760110082.0,5567322.43419,43647073231.3,2664.9208625,119077.426658,7060707.825189999,16378375.0,668.13204735,205713695.04099998,339720.0,0.824029841502,2058.90909091,331375.38349000004,657364.0
2017-06-08,0.9698142060609999,23.2024410679,17.05,678760110082.0,5567322.43419,45750548628.4,2792.9991875,119237.446002,6905690.49109,16380437.5,490.9904414,174094195.569,307377.0,0.880097779746,1862.89090909,290137.130233,609712.0
2017-06-09,0.9735400927150001,23.477525973400002,15.625,678760110082.0,5094943.56099,46320881411.3,2827.4913,119384.450556,6408509.03145,16382325.0,455.56014992,108367646.935,282184.0,0.975700294657,1868.76821192,240141.37976100002,571964.0
2017-06-10,0.966455241135,24.029041527600004,16.075,678760110082.0,4757530.080130001,46618837861.6,2845.37285714,119520.720745,5916952.856430001,16384087.5,390.90403310000005,154123952.097,254993.0,0.913047798273,1808.46099291,235847.897248,516474.0
2017-06-11,0.945474835616,28.9831243123,15.4,678760110082.0,4926236.82056,48532280870.3,2961.8296125,119658.760071,6255384.1416,16385912.5,356.12024978,181774994.377,222892.0,0.982845171574,1526.65753425,221919.00747600003,467561.0
2017-06-12,0.967594673469,22.195498465100002,13.5,678760110082.0,4959978.16864,43553314505.5,2657.6750625,119800.996488,5779114.42341,16387750.0,409.8643713,393739719.856,269098.0,0.7111224931810001,1830.59863946,316030.55631799996,538624.0
2017-06-13,0.9771479361700002,21.1164230664,11.433333333299998,678760110082.0,4757530.080130001,45041413814.6,2748.18508571,119938.774347,5967683.91363,16389512.5,479.43977642,204283558.773,291776.0,0.7257948617640001,2069.33333333,308894.412806,611325.0
2017-06-14,0.969356292857,18.756154478499997,12.55,678760110082.0,4723788.73204,40110100599.3,2447.0415625,120074.484228,5217092.61125,16391262.5,454.74199601,268520562.446,287644.0,0.716190109569,2054.6,307843.122455,565868.0
2017-06-15,0.994383816993,19.5629673929,11.1333333333,678760110082.0,5162426.25716,40040006172.3,2442.48025,120226.624952,5540766.44712,16393175.0,435.40345777,435834778.645,293141.0,0.784278820466,1915.95424837,299371.01404499996,577610.0
2017-06-16,0.983088047297,20.3210444037,15.7,678760110082.0,4993719.51673,40413077779.2,2464.95981429,120372.12198299999,5304593.52034,16395025.0,375.35139576,195907758.54299998,269937.0,0.878456832939,1823.89864865,253325.071002,536165.0
2017-06-17,0.985705317241,23.936005624,9.666666666669999,679668719409.0,5129905.6443,43712771805.9,2665.927,120515.049254,5461151.4595,16396837.5,311.39831919,158849628.788,236554.0,1.0562080282600002,1631.40689655,201087.12132,477378.0
2017-06-18,0.9366373586210001,25.0368323576,10.616666666699999,711697198173.0,5129905.6443,41117798759.7,2507.38925214,120650.861671,5066179.98396,16398650.0,277.99559460000006,146939437.21899998,209359.0,1.0026343406,1443.85517241,208500.298659,433246.0
2017-06-19,0.986316271523,22.0676230677,15.475,711697198173.0,5342177.60199,42923655055.5,2617.2102625,120799.795428,5761788.39289,16400537.5,387.16284645,146249310.04799998,269774.0,0.975709642237,1786.58278146,233129.073239,532642.0
2017-06-20,0.9656752246379999,21.606099543000003,15.3,711697198173.0,4882255.026980001,45187876438.3,2754.97825,120933.05860899999,5639440.47775,16402262.5,388.08537505,204123502.97,269438.0,0.81729966535,1952.44927536,258544.74981900002,594425.0
2017-06-21,0.983057978571,21.0926624674,20.125,711697198173.0,4953012.34622,43815826861.0,2671.04325,121070.686726,5729387.77125,16404012.5,462.70370719,208033200.754,280203.0,0.7175997613189999,2001.45,308347.887842,585194.0
2017-06-22,0.9925778489210001,22.0926165409,11.9833333333,711697198173.0,4917633.6866,44743205311.1,2727.2880125,121208.65504700001,5791396.09454,16405750.0,447.10509654,143429984.705,269685.0,0.8606033223080001,1940.17985612,253845.766094,534177.0
2017-06-23,0.94888029375,24.388681859200002,13.85,711697198173.0,5660585.5385300005,44471767180.9,2710.41228571,121360.475894,6125531.76571,16407750.0,338.95972894,91452068.3553,259938.0,1.1414073760899999,1624.6125,204918.925349,506612.0
2017-06-24,0.949838753425,24.3064024534,14.65,711697198173.0,5165284.30391,42487095408.8,2589.1648875,121499.152352,5333679.66825,16409575.0,307.20884336,146373123.475,227127.0,1.33020039992,1555.66438356,160292.302084,469727.0
2017-06-25,0.927724532787,24.7969420205,10.2166666667,711697198173.0,4316196.473130001,41230694351.5,2512.36628571,121612.334745,4323782.37771,16411100.0,258.68838592,135111001.588,180719.0,0.879288088828,1481.30327869,202855.970482,378448.0
2017-06-26,0.9872243450700001,20.0014799866,10.916666666700001,711697198173.0,5023769.66545,39989166644.5,2436.45105714,121752.520602,5067818.19886,16412875.0,375.05657594,237329706.38799998,261906.0,0.75395718142,1844.4084507,285169.586407,515883.0
2017-06-27,0.9899487938930001,19.4403848565,19.95,711697198173.0,4634604.40967,41330152143.2,2517.90311429,121882.203894,4893544.70261,16414512.5,367.89377898,239311708.341,259737.0,0.6943824759530001,1982.72519084,288802.475354,556158.0
2017-06-28,0.972587235669,21.6979699729,14.25,711697198173.0,5554449.5596900005,42442320273.5,2585.34918571,122034.90009000001,5859693.92942,16416475.0,385.86002411,157399624.665,279811.0,0.8396069162720001,1782.23566879,279697.555916,549136.0
2017-06-29,0.966836958333,20.2778838804,13.45,711697198173.0,4245439.1539,41774133240.2,2544.414475,122150.920525,4529057.7655,16417975.0,341.40053758,107906654.062,231054.0,0.76820091958,1925.45,239702.985332,467647.0
2017-06-30,0.956314383117,21.149025801,11.8833333333,711697198173.0,5448313.58084,40682623613.4,2477.641375,122298.19294000001,5463199.23188,16419900.0,357.17190559,103718383.04100001,267360.0,0.752556558819,1736.1038961,303255.865469,533427.0
2017-07-01,0.8827326097560001,25.2921557169,7.11666666667,711697198173.0,5802100.177,39972304954.1,2434.0778625,122442.96108800001,5415823.2440599995,16421950.0,255.27403629,105511589.739,221856.0,1.11038373023,1352.7804878,207610.57403299998,440616.0
2017-07-02,0.7795832978720001,32.424528117399994,8.575,708707940676.0,6622798.79067,41080316972.5,2501.19134286,122589.522748,6165436.66014,16424300.0,197.85958294,96748666.5112,196539.0,1.3509976116100002,1045.42021277,188590.97610899998,409305.0
2017-07-03,0.8157695352940001,24.3558346879,7.93333333333,708659466230.0,5988701.03412,42071777410.5,2561.22542857,122728.203569,5975338.92486,16426425.0,283.21012118,131455113.207,253244.0,1.03510900761,1489.67058824,232652.803084,497458.0
2017-07-04,0.897029771242,22.4521121831,10.1,708659466230.0,5389830.93071,42709239179.3,2599.7298375,122865.449124,5536124.68896,16428337.5,293.93425872,130187106.935,255483.0,1.0083112760200001,1669.82352941,218824.713279,548401.0
2017-07-05,0.909539919463,23.078139807800003,9.73333333333,708659466230.0,5248920.31814,43033774511.9,2619.187503,123000.970572,5284210.78731,16430200.0,225.82080685,119861961.703,237008.0,0.748664999502,1590.65771812,278939.286362,476016.0
2017-07-06,0.956304661972,23.3803352489,14.775,708659466230.0,5002326.74615,42886924818.8,2609.96775,123136.76583399999,5092047.08025,16431975.0,241.52060511,93522266.9879,225106.0,0.9773447785330001,1585.25352113,206326.431511,459294.0
2017-07-07,0.9370602094589999,21.3790835071,9.75,708659466230.0,5213692.665,40939964795.4,2491.20121429,123275.45074500001,5027244.050430001,16433825.0,240.65571245,116912656.44399999,243614.0,0.727626596506,1646.04054054,287325.356507,559413.0
2017-07-08,0.85889529697,26.1615176171,8.03333333333,708659466230.0,5812562.76841,42110891329.2,2562.1306625,123417.16846900001,5589288.04024,16435887.5,192.41183082,91133549.95899999,220835.0,1.03415838768,1338.39393939,218043.17962199997,451048.0
2017-07-09,0.7496167971009999,25.375709751,14.325,708659466230.0,4861416.13358,41689712862.0,2536.2389375,123520.615587,4618491.1051900005,16437612.5,157.22803089,56620250.1836,188124.0,0.734541271816,1363.2173913,256245.37423699998,390402.0
2017-07-10,0.7466579086290001,25.0797050046,6.416666666669999,708659466230.0,6939847.66895,38900014611.3,2366.17014286,123667.70719500001,6117732.90436,16440075.0,205.57250621,163706108.822,251722.0,0.9189462032719999,1277.77664975,290340.446123,567052.0
2017-07-11,0.890107624277,21.1347640712,10.3,708659466230.0,6094383.99355,38965835960.2,2369.86212857,123821.695814,5418689.75698,16442237.5,207.57617324,184411999.562,265759.0,0.862207489349,1536.17919075,274884.665526,563334.0
2017-07-12,0.881564158192,22.5907671119,11.3,708659466230.0,6235294.60611,39232323095.4,2385.74857143,123977.73267,5595773.27429,16444450.0,222.35199706,153172924.853,257138.0,1.02201530206,1452.75706215,238240.26823699998,513002.0
2017-07-13,0.855335471338,20.8122478228,14.125,708659466230.0,5530741.54328,38727739418.7,2354.78341667,124112.02033900001,4943867.78329,16446412.5,210.79018124,106346343.51,245895.0,1.15345689971,1566.21019108,188415.37831099998,489848.0
2017-07-14,0.900208978417,18.7740093079,10.633333333300001,761764941640.0,5559049.84407,36037038604.8,2190.94783333,124237.14938699998,4133223.0875800005,16448150.0,215.37764419,133121604.15200001,227903.0,0.8793843483600001,1639.58992806,222073.277496,473082.0
2017-07-15,0.974987370079,18.245092804200002,19.725,804525194568.0,5079131.87192,33869937133.7,2058.9956,124360.97278299999,3915180.1334,16449737.5,378.35756847,205297978.82599998,221851.0,0.902843988142,1746.85826772,217740.561414,446599.0
2017-07-16,0.840269717791,20.9545142473,8.03333333333,804525194568.0,6518885.788369999,31771903140.4,1931.2143,124497.936747,4114452.06615,16451775.0,166.92852306,152530374.288,203165.0,0.9228462198270001,1246.41104294,238872.79112100002,406436.0
2017-07-17,0.94528775,19.3552504756,13.325,804525194568.0,5918988.32318,35813346629.5,2176.6234875,124637.83933399999,4307537.88176,16453625.0,198.03657541,242313696.007,230315.0,0.781830106637,1556.18243243,261954.17111999998,475431.0
2017-07-18,0.9594278727269999,20.3632828846,13.3,804525194568.0,6598872.11706,38179206707.8,2320.12225,124796.14493299999,5135590.60037,16455687.5,224.51846967,262461203.849,260575.0,0.856121627138,1579.24242424,267137.09795100003,561055.0
2017-07-19,0.9393000738259999,18.4211876644,15.3,804525194568.0,5958981.4875300005,37272494746.0,2264.7657,124936.100644,4503486.59445,16457550.0,201.60223858,186988238.224,253768.0,0.799365769207,1703.1409395999997,258217.49167800002,519400.0
2017-07-20,0.92945612963,28.3811205289,7.533333333330001,804525194568.0,6478892.62402,47702949608.3,2898.18841667,125086.67253699999,6303559.80625,16459575.0,229.27219537,281540460.65099996,230199.0,0.8649648175419999,1420.98148148,260620.10265100002,477427.0
2017-07-21,0.9765167662340001,21.7292934868,18.175,804525194568.0,6158947.30925,44152958959.8,2682.1953625,125237.056119,5613834.8937099995,16461500.0,249.73969757,384806565.9,268443.0,0.859398905826,1743.13636364,253053.579988,542764.0
2017-07-22,0.92575418125,27.2899321116,8.03333333333,804525194568.0,6398906.29533,46223084883.1,2807.60985714,125385.17678800001,5890365.48029,16463500.0,171.03691992,215642445.092,223358.0,1.22347933224,1395.9875,177447.78049900001,433135.0
2017-07-23,0.683351726744,34.2574087823,9.45,804525194568.0,6878824.26748,44877947692.2,2725.54971667,125502.71328499999,5998934.92638,16465650.0,125.37693822,169964412.20299998,181031.0,1.46279250817,1052.50581395,155550.218196,353197.0
2017-07-24,0.89442411236,27.4178394023,10.95,804525194568.0,7118783.25355,45316644720.9,2751.82102857,125661.92077699999,6381472.96526,16467875.0,166.96352984,139976350.754,240072.0,1.19154307912,1348.71910112,200745.03152699998,469352.0
2017-07-25,0.934254324324,21.1827607239,14.525,804525194568.0,5918988.32318,42178931413.1,2560.99791667,125800.190417,4978579.95,16469725.0,168.49293292,288015952.527,244036.0,0.681793765977,1648.89189189,296056.231906,511831.0
2017-07-26,0.9673388231290001,21.0323989655,9.15,804525194568.0,5878995.15883,41097019288.9,2495.02858571,125942.389224,4829127.82765,16471562.5,167.53481996,176626997.82299998,237853.0,0.7398105550480001,1618.04761905,271020.034288,460146.0
2017-07-27,0.923606636364,24.568153746900002,8.48333333333,836351931635.0,6585327.4853,43615617342.2,2647.625,126084.624646,5348202.5,16473487.5,166.27056958,146490393.915,225369.0,0.668796160433,1463.43506494,312691.772666,443425.0
2017-07-28,0.9168634066670001,23.2182586092,8.23333333333,860221984436.0,6414280.01815,45828471053.7,2781.63658333,126222.154157,5563273.166669999,16475362.5,188.43132327,232077673.061,247207.0,0.43209870476499995,1648.04666667,477537.03043199994,487086.0
2017-07-29,0.8722031528659999,27.323471378,12.875,860221984436.0,6713613.085659999,44859727986.9,2722.51278571,126359.090052,5536229.74975,16477325.0,156.46665323,127294021.519,211134.0,0.6212420250280001,1344.80254777,341085.529933,416822.0
2017-07-30,0.810337360544,29.4602390172,12.375,860221984436.0,6285994.417780001,45251045529.0,2745.95541667,126478.209644,5226926.13562,16479162.5,138.11682207,152859034.121,184145.0,0.483844214454,1252.68707483,408316.71911199996,386558.0
2017-07-31,0.926722013793,24.9077350304,17.225,860221984436.0,6200470.68421,47241588637.5,2866.43166667,126612.58433599999,5550844.9225,16480975.0,194.86886623,127009234.077,231012.0,0.324598998822,1593.1862069000001,618414.990039,485988.0
2017-08-01,0.725291630872,39.8406904202,11.75,860221984436.0,6371518.15136,44675298135.7,2710.41306667,126720.65278900001,5102352.598,16482837.5,75.94662047,214878001.379,131875.0,0.38372823469000006,885.067114094,505161.321276,301131.0
2017-08-02,0.8780834671050001,26.1295513683,12.3,860221984436.0,6499803.75172,44403849136.3,2693.63398333,126854.121476,5295684.411230001,16484737.5,130.51485681,117440138.30700001,209321.0,0.387144982566,1377.11184211,524484.352955,403175.0
2017-08-03,0.868854710145,24.2544947429,11.1166666667,860221984436.0,5901137.6167,46065116956.4,2794.11771667,126974.023426,5009853.06598,16486462.5,124.10595421,113131475.037,213017.0,0.5321165915630001,1543.60144928,347500.150066,427728.0
2017-08-04,0.9241476480449999,28.6538187643,6.6,860221984436.0,7654374.15499,47386068357.8,2873.85108333,127139.445855,6553817.39554,16488700.0,113.47123621,106217903.395,235792.0,0.564682690585,1317.27374302,416334.92143600003,467900.0
2017-08-05,0.8812315932200001,31.219582255,10.375,860221984436.0,7568850.421410001,53069653154.8,3218.11501667,127295.423847,7255240.30508,16490912.5,113.56678695,344352179.13699996,239771.0,0.760915486296,1354.63841808,305693.18522800005,463849.0
2017-08-06,0.786434007143,29.9453755975,12.425,860221984436.0,5986661.350269999,53643416122.4,3252.56253333,127405.52460799999,5802571.55947,16492662.5,87.90639938,122798187.412,199627.0,0.572484179917,1425.90714286,321040.556902,408435.0
2017-08-07,0.943697823529,27.836771635300003,7.7,860221984436.0,6542565.6185099995,56200758544.4,3407.22683333,127549.910375,6700311.56775,16494575.0,121.82649183,198345493.03,249002.0,0.50025658116,1627.46405229,406656.61751300003,512717.0
2017-08-08,0.9792477073170001,27.715089590500003,12.05,860221984436.0,7012946.15317,57035007861.6,3457.37433333,127710.506999,7395323.699,16496625.0,159.06311046,241759565.08900002,275574.0,0.613159685642,1680.32926829,360275.334825,587787.0
2017-08-09,0.95416592029,24.2251882922,11.7,888074709978.0,6333394.737369999,55390344636.6,3357.32631667,127842.18189600001,6117048.54897,16498350.0,157.95191308,199170113.97599998,260955.0,0.78324010188,1890.97826087,240405.452755,532314.0
2017-08-10,0.9812816417910001,24.799581317399998,13.166666666700001,923233068448.0,6149818.07831,56502754910.1,3424.4042,127973.67363599999,6163927.56,16500025.0,193.18600285,153824056.619,257965.0,0.664233751276,1925.1119403,281254.302308,550474.0
2017-08-11,0.9671709027779999,26.0279020048,11.933333333299998,923233068448.0,6608759.72595,59942989324.7,3632.50666667,128112.946246,7130610.58667,16501825.0,234.94470226,195208159.04299998,284001.0,0.7454999134639999,1972.22916667,272963.774443,580987.0
2017-08-12,0.97991502963,28.0729476206,19.4583333333,923233068448.0,6195712.24308,63584781056.0,3852.80291429,128245.234775,7067966.946260001,16503512.5,210.75240215,332122906.138,260521.0,0.84003509941,1929.78518519,225972.986544,530699.0
2017-08-13,0.983320155405,31.958246436,8.45,923233068448.0,6792336.385,68093665581.3,4125.54802,128390.766158,8147957.3395,16505362.5,189.71104645,381628414.155,263310.0,0.908302836607,1779.12162162,224562.884122,516470.0
2017-08-14,0.9552627615379999,31.4343300227,17.375,923233068448.0,5966241.41926,70699295406.6,4282.992,128514.95031700001,7782196.464,16506987.5,249.18827382,168021272.437,255362.0,0.918844303363,1964.32307692,203972.345147,542909.0
2017-08-15,0.975069901316,30.5149581533,15.05,923233068448.0,6975913.04406,69618446260.7,4217.02832857,128663.160942,9146734.44467,16508887.5,350.45038263,592573698.11,311002.0,0.786859232108,2046.06578947,286004.19119499996,650899.0
2017-08-16,0.966727707692,31.295026261900002,14.25,923233068448.0,5966241.41926,72000312096.7,4360.87687143,128788.835544,8320553.0706899995,16510512.5,347.52500864,341988374.47900003,274866.0,0.8754950738639999,2114.35384615,225303.952875,543436.0
2017-08-17,0.9786816033519999,32.4395672738,8.65,923233068448.0,8215055.49267,71479165577.9,4328.72571667,128964.019551,10849951.0088,16512750.0,365.31634907,351792037.66800004,347319.0,0.85463141784,1940.32960894,304554.255172,631515.0
2017-08-18,0.959987362416,29.1076896476,14.425,923233068448.0,6838230.549769999,68212617155.5,4130.44006667,129107.05766800001,8775119.92163,16514612.5,337.96192313,373082615.758,312250.0,0.7992036706929999,2095.63758389,275331.808877,580732.0
2017-08-19,0.9664551589399999,34.078111449699996,9.916666666669999,923233068448.0,6930018.87929,69743600462.2,4222.66221429,129252.99239700001,8768358.087960001,16516500.0,265.91179874,322665040.397,266832.0,0.686953549843,1767.09933775,313472.69393,535350.0
2017-08-20,0.961449,36.1657474174,11.933333333299998,923233068448.0,5966241.41926,68681670539.4,4157.95803333,129377.980767,7392849.38327,16518125.0,208.98199629,177654410.099,210852.0,1.0099916561799998,1621.93846154,181583.875972,444725.0
2017-08-21,0.9764870000000001,29.6392219444,13.816666666700002,923233068448.0,5277828.94781,66800518311.6,4043.722,129490.276772,6787387.377,16519562.5,297.96496476,123200186.51200001,236772.0,0.856388590567,2058.88695652,202649.23936099999,501755.0
2017-08-22,0.998175235955,30.0873175739,28.95,923233068448.0,4084580.66396,67440385316.8,4082.18098333,129579.11436800001,5749751.915030001,16520675.0,334.18474511,504190986.22800004,196283.0,0.669969225431,2205.42696629,215933.014562,419158.0
2017-08-23,0.986510666667,33.447185358,12.55,923233068448.0,7297172.1974,68981289804.4,4174.95,129735.96956400001,10230714.975,16522662.5,541.97068152,257486335.949,315734.0,0.9968048514740001,1985.74842767,253757.862211,628516.0
2017-08-24,0.938786227723,35.1071307559,12.65,891643263405.0,4459277.50765,71719067902.4,4340.31671667,129830.786973,6929315.638160001,16523925.0,385.99923422,218844386.91,203805.0,0.946375202882,2017.87128713,174190.87368299998,423332.0
2017-08-25,0.928758990099,35.3857399993,17.116666666700002,888171856257.0,4459277.50765,72100292859.0,4363.05445,129924.59163099999,7153227.770769999,16525187.5,425.81587924,246665524.629,208169.0,0.962684412089,2061.07920792,175375.840518,471224.0
2017-08-26,0.9982181523810001,33.458097713200004,20.5166666667,888171856257.0,4635882.55746,72064023327.9,4360.51331667,130029.404537,7319121.60202,16526500.0,425.31312205,139377309.636,226485.0,1.08738918359,2157.0,159815.192966,472784.0
2017-08-27,0.990802012903,38.1799461433,11.083333333299999,888171856257.0,6843445.68006,71969913143.2,4354.30833333,130182.978849,9642615.80417,16528437.5,358.84272769999995,112660557.88700001,261891.0,1.27952647783,1689.61935484,179468.167911,509082.0
2017-08-28,0.9813002325579999,39.0685562607,11.0,888171856257.0,5695512.85631,72594582814.2,4391.67351667,130309.56657899999,8451775.68283,16530050.0,378.17846684,209634566.496,223771.0,0.9449675998520001,1734.65891473,210661.028712,504370.0
